"GeoUID","CMA_UID","CD_UID","CCS_UID","CSD_UID","Population2016","Region_name","freeman_cma_gentrifiable","freeman_cma_gentrified","freeman_cd_gentrifiable","freeman_cd_gentrified","freeman_ccs_gentrifiable","freeman_ccs_gentrified","ding_cma_gentrifiable","ding_cma_gentrified","ding_cma_gentrified_category","ding_cd_gentrifiable","ding_cd_gentrified","ding_cd_gentrified_category","ding_ccs_gentrifiable","ding_ccs_gentrified","ding_ccs_gentrified_category","grube_cma_gentrifiable","grube_cma_gentrified","grube_cd_gentrifiable","grube_cd_gentrified","grube_ccs_gentrifiable","grube_ccs_gentrified","steinmetz_cma_gentrifiable","steinmetz_cma_gentrified","steinmetz_cd_gentrifiable","steinmetz_cd_gentrified","steinmetz_ccs_gentrifiable","steinmetz_ccs_gentrified"
"3100004.00","13310","1301","1301001","1301006",2541,"Saint John",1,0,0,0,0,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"3100021.00","13310","1301","1301001","1301006",1322,"Saint John",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,0,0,0,0,1,0,0,0,0,0
"3100022.00","13310","1301","1301001","1301006",2292,"Saint John",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"3100023.00","13310","1301","1301001","1301006",1682,"Saint John",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"4210022.00","24421","2423","2423027","2423027",2343,"Québec",1,0,1,0,1,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,1,1,1,1,1,1,1,1,1,1,1
"4210024.00","24421","2423","2423027","2423027",953,"Québec",1,0,0,0,0,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"3100005.00","13310","1301","1301001","1301006",10,"Saint John",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3100006.00","13310","1301","1301001","1301006",517,"Saint John",1,,1,,1,,1,,,1,,,1,,,1,0,1,0,1,0,1,1,1,1,1,0
"3100007.00","13310","1301","1301001","1301006",947,"Saint John",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"3100008.00","13310","1301","1301001","1301006",1390,"Saint John",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"3100009.00","13310","1301","1301001","1301006",2106,"Saint John",1,1,1,1,1,1,1,1,"moderate",1,1,"intense",1,1,"intense",0,0,0,0,0,0,0,0,0,0,0,0
"3100012.00","13310","1301","1301001","1301006",935,"Saint John",1,0,0,0,0,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"3100013.00","13310","1301","1301001","1301006",1503,"Saint John",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5350451.07","35535","3519","3519048","3519048",4979,"Newmarket",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4620242.00","24462","2466","2466023","2466023",6261,"Montréal",1,1,1,1,1,1,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,1,0,1,0,1,0
"4210370.00","24421","2422","2422025","2422040",7801,"Lac-Beauport",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,
"4210500.00","24421","2421","2421040","2421045",7587,"Boischatel",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4210034.00","24421","2423","2423027","2423027",4449,"Québec",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"4210510.00","24421","2421","2421040","2421040",3695,"L'Ange-Gardien",0,0,0,0,1,0,0,0,,0,0,,1,0,,1,0,0,0,1,0,0,0,0,0,1,0
"4210016.00","24421","2423","2423027","2423027",2448,"Québec",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4210610.00","24421","2422","2422005","2422020",6031,"Shannon",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0,,
"4210015.00","24421","2423","2423027","2423027",4394,"Québec",1,1,1,1,1,1,1,1,"moderate",1,1,"moderate",1,1,"moderate",0,0,0,0,0,0,0,0,0,0,0,0
"4620095.00","24462","2466","2466023","2466023",2109,"Montréal",1,0,0,0,0,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4210020.00","24421","2423","2423027","2423027",3277,"Québec",1,1,1,1,1,1,1,1,"moderate",1,1,"moderate",1,1,"moderate",0,0,0,0,0,0,0,0,0,0,0,0
"4210021.00","24421","2423","2423027","2423027",1682,"Québec",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4210330.00","24421","2423","2423027","2423027",2172,"Québec",1,1,1,0,1,0,1,1,"intense",1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5350451.06","35535","3519","3519048","3519048",6596,"Newmarket",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,1,0,0,0,0,0,0,0,0,0
"4210025.00","24421","2423","2423027","2423027",710,"Québec",1,0,0,0,0,0,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4620096.00","24462","2466","2466023","2466023",2276,"Montréal",1,1,0,0,0,0,1,1,"moderate",0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4210026.00","24421","2423","2423027","2423027",4878,"Québec",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"4210027.00","24421","2423","2423027","2423027",2079,"Québec",1,1,1,1,1,1,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,1,1,1,1,1,1,1,1,1,1,1
"4210028.00","24421","2423","2423027","2423027",1669,"Québec",1,1,1,1,1,1,1,1,"intense",1,1,"intense",1,1,"intense",1,0,1,0,1,0,1,0,1,0,1,0
"4210029.00","24421","2423","2423027","2423027",2369,"Québec",1,1,1,1,1,1,1,1,"intense",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,1,0,1,0,1,0
"4210031.00","24421","2423","2423027","2423027",2531,"Québec",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"4210032.00","24421","2423","2423027","2423027",1550,"Québec",0,0,0,0,0,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350516.31","35535","3521","3521010","3521005",2804,"Mississauga",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4210101.00","24421","2423","2423027","2423027",4706,"Québec",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4210102.00","24421","2423","2423027","2423027",1845,"Québec",1,1,1,1,1,1,1,1,"intense",1,1,"intense",1,1,"intense",0,0,0,0,0,0,0,0,0,0,0,0
"4620122.00","24462","2466","2466023","2466023",6595,"Montréal",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4210103.00","24421","2423","2423027","2423027",3180,"Québec",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"3100024.00","13310","1301","1301001","1301006",2352,"Saint John",1,0,0,0,0,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,1,0,1,0,1,0
"4210035.00","24421","2423","2423027","2423027",2014,"Québec",1,1,1,1,1,1,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,1,0,1,0,1,0
"4620245.00","24462","2466","2466023","2466023",2886,"Montréal",1,1,0,0,0,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",0,0,0,0,0,0,0,0,0,0,0,0
"4210036.00","24421","2423","2423027","2423027",4897,"Québec",1,1,1,1,1,1,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,1,0,1,0,1,0
"4210037.00","24421","2423","2423027","2423027",4004,"Québec",1,1,1,1,1,1,1,1,"intense",1,1,"intense",1,1,"intense",1,1,1,1,1,1,1,0,1,0,1,0
"5350516.32","35535","3521","3521010","3521005",4951,"Mississauga",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350520.07","35535","3521","3521010","3521005",5198,"Mississauga",0,0,0,0,0,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350520.08","35535","3521","3521010","3521005",6304,"Mississauga",0,0,0,0,0,0,1,1,"intense",1,1,"intense",1,1,"intense",1,1,0,0,1,1,1,0,0,0,1,0
"4210100.00","24421","2423","2423027","2423027",1720,"Québec",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350804.10","35535","3518","3518001","3518001",4955,"Pickering",0,0,0,0,0,0,1,0,,1,0,,1,0,,1,0,0,0,1,0,0,0,0,0,0,0
"5350804.11","35535","3518","3518001","3518001",5537,"Pickering",0,0,0,0,0,0,1,0,,1,0,,1,0,,1,0,0,0,1,0,0,0,0,0,0,0
"4210011.00","24421","2423","2423027","2423027",1632,"Québec",1,1,1,1,1,1,1,1,"intense",1,1,"intense",1,1,"intense",1,0,1,0,1,0,1,1,1,1,1,1
"3100026.00","13310","1301","1301001","1301006",3594,"Saint John",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0
"3100028.00","13310","1301","1301001","1301006",1838,"Saint John",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"3100029.00","13310","1301","1301001","1301006",6291,"Saint John",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350450.05","35535","3519","3519048","3519048",5909,"Newmarket",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4330004.00","24433","2443","2443027","2443027",4412,"Sherbrooke",1,1,1,1,1,1,1,1,"intense",1,1,"intense",1,1,"intense",1,0,1,0,1,0,1,0,1,0,1,0
"5350450.06","35535","3519","3519048","3519048",7845,"Newmarket",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350573.06","35535","3521","3521010","3521010",4598,"Brampton",0,0,0,0,0,0,0,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5350573.07","35535","3521","3521010","3521010",5818,"Brampton",0,0,1,1,1,1,0,0,,1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,0,0,1,0,1,0
"5350576.16","35535","3521","3521010","3521010",6468,"Brampton",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0,0,0
"5350585.09","35535","3521","3521024","3521024",5761,"Caledon",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,0,0,0
"5350585.10","35535","3521","3521024","3521024",4112,"Caledon",0,0,0,0,0,0,0,0,,0,0,,1,1,"moderate",1,0,1,0,1,0,0,0,0,0,0,0
"5350586.01","35535","3521","3521024","3521024",12562,"Caledon",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,0,0,0
"5350586.02","35535","3521","3521024","3521024",2894,"Caledon",0,0,0,0,1,0,0,0,,0,0,,1,0,,0,0,0,0,1,0,0,0,0,0,0,0
"5350516.30","35535","3521","3521010","3521005",5931,"Mississauga",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"3100130.03","13310","1305","1305006","1305008",325,"Rothesay",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,,0,0,0,0,0,0,0,0,,
"4210010.00","24421","2423","2423027","2423027",2596,"Québec",1,1,1,1,1,1,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,1,0,1,0,1,0
"4210002.00","24421","2423","2423027","2423027",1450,"Québec",1,1,0,0,0,0,1,1,"intense",1,1,"intense",1,1,"intense",1,0,1,0,1,0,1,0,1,0,1,0
"4210003.00","24421","2423","2423027","2423027",7022,"Québec",1,0,0,0,0,0,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4210004.00","24421","2423","2423027","2423027",578,"Québec",1,1,1,1,1,1,1,1,"intense",1,1,"intense",1,1,"intense",0,0,0,0,0,0,0,0,0,0,0,0
"4210012.00","24421","2423","2423027","2423027",2598,"Québec",1,1,1,1,1,1,1,1,"intense",1,1,"intense",1,1,"intense",1,1,1,1,1,1,1,1,1,1,1,1
"4210013.00","24421","2423","2423027","2423027",1457,"Québec",1,1,1,1,1,1,1,1,"intense",1,1,"intense",1,1,"intense",1,0,1,0,1,0,1,0,1,0,1,0
"4210014.00","24421","2423","2423027","2423027",2086,"Québec",1,1,1,1,1,1,1,1,"weak",1,1,"moderate",1,1,"moderate",0,0,0,0,0,0,0,0,0,0,0,0
"4210812.00","24421","2425","2425213","2425213",4481,"Lévis",1,1,1,1,1,1,1,1,"moderate",1,1,"moderate",1,1,"moderate",0,0,0,0,0,0,0,0,0,0,0,0
"5350424.09","35535","3519","3519048","3519038",3607,"Richmond Hill",0,0,0,0,0,0,0,0,,1,1,"intense",1,1,"moderate",1,0,1,0,1,0,0,0,0,0,0,0
"4210801.00","24421","2425","2425213","2425213",3619,"Lévis",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"4210802.00","24421","2425","2425213","2425213",2740,"Lévis",1,1,1,1,1,1,1,1,"intense",1,1,"intense",1,1,"intense",1,0,1,0,1,0,0,0,1,0,1,0
"4620102.00","24462","2466","2466023","2466023",4213,"Montréal",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4210810.00","24421","2425","2425213","2425213",4317,"Lévis",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5350424.10","35535","3519","3519048","3519038",6495,"Richmond Hill",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4210811.00","24421","2425","2425213","2425213",7888,"Lévis",0,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,0,0,0,0
"4210115.00","24421","2423","2423027","2423027",3308,"Québec",0,0,0,0,0,0,1,1,"intense",1,1,"intense",1,1,"intense",0,0,0,0,0,0,0,0,0,0,0,0
"5350424.11","35535","3519","3519048","3519038",8070,"Richmond Hill",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4210110.00","24421","2423","2423027","2423027",4273,"Québec",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9330187.11","59933","5915","5915004","5915004",6577,"Surrey",0,0,0,0,0,0,0,0,,0,0,,1,0,,1,0,1,0,0,0,0,0,0,0,0,0
"3100130.04","13310","1301","1301001","1301004",3843,"Simonds",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,0,0,0,0,0,0,0,0,,
"4210118.00","24421","2423","2423027","2423027",6201,"Québec",1,1,1,1,1,1,1,1,"moderate",1,1,"moderate",1,1,"moderate",0,0,0,0,0,0,0,0,0,0,0,0
"5350528.34","35535","3521","3521010","3521005",5975,"Mississauga",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9330180.01","59933","5915","5915004","5915004",7633,"Surrey",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350528.35","35535","3521","3521010","3521005",3310,"Mississauga",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,0,0,1,0,0,0,0,0,0,0
"5350530.01","35535","3521","3521010","3521005",5212,"Mississauga",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5350530.02","35535","3521","3521010","3521005",3169,"Mississauga",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"4620725.07","24462","2472","2472005","2472005",6352,"Saint-Eustache",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4620652.04","24462","2465","2465005","2465005",4266,"Laval",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4210272.00","24421","2423","2423027","2423027",1432,"Québec",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"4210111.00","24421","2423","2423027","2423027",4527,"Québec",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350528.32","35535","3521","3521010","3521005",4190,"Mississauga",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350451.05","35535","3519","3519048","3519048",4583,"Newmarket",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350528.33","35535","3521","3521010","3521005",6444,"Mississauga",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4210114.00","24421","2423","2423027","2423027",6085,"Québec",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4620103.00","24462","2466","2466023","2466023",2413,"Montréal",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4210116.00","24421","2423","2423027","2423027",8065,"Québec",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4210190.00","24421","2422","2422025","2422025",3382,"Saint-Gabriel-de-Valcartier",0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,
"3100131.01","13310","1305","1305006","1305004",1269,"Upham",0,0,1,0,0,0,1,0,,1,0,,0,0,,1,0,1,0,0,0,0,0,0,0,,
"9150102.04","59915","5935","5935020","5935802",7612,"Tsinstikeptum  9",0,0,0,0,0,0,1,0,,1,0,,1,,,1,0,1,0,1,0,0,0,0,0,0,0
"3100131.02","13310","1301","1301001","1301001",1408,"Saint Martins",0,0,0,0,0,0,1,1,"intense",1,1,"intense",0,0,,1,1,1,1,0,0,0,0,0,0,,
"4210300.00","24421","2423","2423027","2423027",3326,"Québec",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4330003.00","24433","2443","2443027","2443027",3049,"Sherbrooke",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"4620104.00","24462","2466","2466023","2466023",2821,"Montréal",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4210310.00","24421","2423","2423027","2423027",2017,"Québec",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5410108.02","35541","3530","3530013","3530016",6731,"Waterloo",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4330110.06","24433","2443","2443027","2443027",6428,"Sherbrooke",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"3100100.03","13310","1305","1305036","1305011",1962,"Westfield",0,0,1,1,0,0,1,1,"intense",1,1,"moderate",0,0,,1,,1,,0,0,0,0,0,0,,
"4330005.00","24433","2443","2443027","2443027",2141,"Sherbrooke",1,1,1,1,1,1,1,0,,1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,0,0,1,0,1,0
"4330110.07","24433","2443","2443027","2443027",7150,"Sherbrooke",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4620106.00","24462","2466","2466023","2466023",2114,"Montréal",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4330007.00","24433","2443","2443027","2443027",2344,"Sherbrooke",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4420202.00","24442","2437","2437067","2437067",2159,"Trois-Rivières",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"4420203.00","24442","2437","2437067","2437067",2803,"Trois-Rivières",1,1,1,1,1,1,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,0,0,0,0,0,0
"4420201.00","24442","2437","2437067","2437067",2725,"Trois-Rivières",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5350411.07","35535","3519","3519028","3519028",4294,"Vaughan",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350412.12","35535","3519","3519028","3519028",4027,"Vaughan",0,0,0,0,1,0,0,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"4330112.01","24433","2442","2442005","2442005",2955,"Stoke",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,1,1,,
"4420200.00","24442","2437","2437067","2437067",5339,"Trois-Rivières",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"4620005.00","24462","2466","2466023","2466023",3060,"Montréal",1,1,0,0,0,0,1,1,"moderate",0,0,,0,0,,1,0,1,0,1,0,1,0,0,0,0,0
"4620688.03","24462","2473","2473035","2473035",5221,"Sainte-Anne-des-Plaines",0,0,1,0,1,0,0,0,,1,1,"moderate",1,0,,1,0,1,0,0,0,0,0,0,0,0,0
"4620006.00","24462","2466","2466023","2466023",4467,"Montréal",1,1,1,1,1,1,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,1,0,1,0,1,0
"4420204.00","24442","2437","2437067","2437067",4520,"Trois-Rivières",1,0,0,0,0,0,1,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"4620688.04","24462","2473","2473035","2473035",5590,"Sainte-Anne-des-Plaines",0,0,0,0,0,0,0,0,,1,0,,0,0,,1,0,1,0,0,0,0,0,0,0,0,0
"5550001.07","35555","3539","3539036","3539036",3992,"London",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"4620001.00","24462","2466","2466023","2466023",2638,"Montréal",0,0,0,0,0,0,1,1,"moderate",0,0,,0,0,,1,0,1,0,1,0,1,0,0,0,0,0
"4620002.00","24462","2466","2466023","2466023",3516,"Montréal",0,0,0,0,0,0,1,0,,0,0,,0,0,,1,0,1,0,1,0,1,0,0,0,0,0
"4620003.00","24462","2466","2466023","2466023",6373,"Montréal",1,0,0,0,0,0,1,0,,0,0,,0,0,,1,0,1,0,1,0,1,0,0,0,0,0
"4620007.00","24462","2466","2466023","2466023",5682,"Montréal",1,1,0,0,0,0,1,1,"moderate",0,0,,0,0,,1,0,1,0,1,0,1,0,0,0,0,0
"4620019.00","24462","2466","2466023","2466023",2340,"Montréal",1,1,0,0,0,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,1,1,1,1,1,1,1,1,1,1,1
"4620021.00","24462","2466","2466023","2466023",2891,"Montréal",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"4620022.00","24462","2466","2466023","2466023",1550,"Montréal",1,0,1,0,1,0,1,1,"intense",1,1,"intense",1,1,"intense",1,1,1,1,1,1,1,1,1,1,1,1
"4620023.00","24462","2466","2466023","2466023",1282,"Montréal",0,0,0,0,0,0,1,1,"intense",1,1,"intense",1,1,"intense",1,0,1,0,1,0,1,0,1,0,1,0
"4620887.05","24462","2458","2458227","2458033",4697,"Boucherville",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4620008.00","24462","2466","2466023","2466023",3016,"Montréal",1,0,0,0,0,0,1,0,,0,0,,0,0,,1,0,1,0,1,0,1,0,0,0,0,0
"4620009.00","24462","2466","2466023","2466023",3470,"Montréal",1,0,0,0,0,0,1,1,"moderate",0,0,,0,0,,1,0,1,0,1,0,1,0,0,0,0,0
"4620010.00","24462","2466","2466023","2466023",1479,"Montréal",1,1,0,0,0,0,1,1,"moderate",0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"4620011.00","24462","2466","2466023","2466023",6622,"Montréal",0,0,0,0,0,0,1,0,,0,0,,0,0,,1,0,0,0,0,0,1,0,0,0,0,0
"5550001.08","35555","3539","3539036","3539036",3500,"London",0,0,0,0,0,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"4620123.00","24462","2466","2466023","2466023",6249,"Montréal",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4620016.00","24462","2466","2466023","2466023",2539,"Montréal",1,0,1,0,1,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,1,1,1,1,1,1,0,1,0,1,0
"4620017.00","24462","2466","2466023","2466023",2141,"Montréal",0,0,0,0,0,0,1,0,,1,0,,1,0,,0,0,1,0,1,0,0,0,1,0,1,0
"4620018.00","24462","2466","2466023","2466023",2004,"Montréal",1,1,1,1,1,1,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,1,0,1,0,1,0
"4330010.00","24433","2443","2443027","2443027",3314,"Sherbrooke",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4620168.00","24462","2466","2466023","2466023",2886,"Montréal",1,0,0,0,0,0,1,1,"intense",0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4330011.00","24433","2443","2443027","2443027",1869,"Sherbrooke",1,1,1,1,1,1,1,1,"intense",1,1,"intense",1,1,"intense",0,0,0,0,0,0,0,0,0,0,0,0
"4330012.00","24433","2443","2443027","2443027",1873,"Sherbrooke",1,1,1,1,1,1,1,1,"moderate",1,1,"intense",1,1,"intense",0,0,0,0,0,0,0,0,0,0,0,0
"4330013.00","24433","2443","2443027","2443027",1746,"Sherbrooke",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4330014.00","24433","2443","2443027","2443027",3322,"Sherbrooke",1,0,1,0,1,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,1,0,1,0,1,0
"4620887.06","24462","2458","2458227","2458033",4515,"Boucherville",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4330016.00","24433","2443","2443027","2443027",4014,"Sherbrooke",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"4330017.00","24433","2443","2443027","2443027",2660,"Sherbrooke",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4620351.00","24462","2466","2466023","2466032",4984,"Westmount",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4330018.00","24433","2443","2443027","2443027",5484,"Sherbrooke",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4330100.00","24433","2443","2443027","2443027",5284,"Sherbrooke",1,0,0,0,0,0,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
